,0
11240,"[647, 548, 585, 404, 366, 584, 79, 77, 394, 514]"
11241,"[366, 27, 404, 173, 647, 256, 514, 548, 585, 146]"
11242,"[584, 585, 548, 79, 352, 234, 192, 447, 77, 647]"
11243,"[404, 647, 548, 366, 585, 173, 514, 146, 394, 27]"
11244,"[443, 585, 79, 557, 548, 514, 647, 450, 584, 394]"
11245,"[366, 585, 27, 404, 256, 173, 146, 548, 132, 77]"
11246,"[548, 404, 647, 366, 585, 173, 146, 514, 27, 256]"
11247,"[647, 548, 366, 585, 584, 79, 192, 404, 394, 514]"
11248,"[585, 615, 443, 418, 79, 77, 575, 514, 369, 584]"
11249,"[77, 366, 585, 647, 548, 404, 173, 514, 27, 447]"
11250,"[647, 548, 585, 514, 366, 404, 79, 584, 173, 394]"
11251,"[366, 602, 404, 647, 585, 27, 256, 514, 173, 146]"
11252,"[366, 585, 404, 27, 256, 514, 173, 548, 132, 146]"
11253,"[366, 404, 146, 173, 256, 585, 671, 563, 27, 548]"
11254,"[479, 310, 77, 585, 256, 366, 248, 404, 240, 132]"
11255,"[585, 366, 256, 146, 77, 362, 173, 132, 404, 27]"
11256,"[585, 366, 404, 27, 548, 256, 77, 514, 173, 146]"
11257,"[381, 691, 271, 448, 319, 579, 571, 545, 7, 77]"
11258,"[404, 366, 173, 146, 27, 671, 256, 332, 585, 647]"
11259,"[585, 366, 404, 27, 548, 256, 77, 514, 173, 362]"
11260,"[404, 146, 366, 585, 671, 332, 514, 548, 141, 256]"
11261,"[256, 240, 366, 404, 582, 173, 146, 27, 379, 671]"
11262,"[585, 366, 404, 77, 249, 307, 27, 548, 173, 514]"
11263,"[381, 691, 271, 448, 319, 579, 571, 545, 7, 77]"
11264,"[366, 585, 404, 27, 256, 173, 548, 146, 77, 514]"
11265,"[585, 514, 548, 647, 79, 366, 404, 77, 584, 192]"
11266,"[548, 647, 584, 79, 585, 394, 352, 514, 192, 366]"
11267,"[271, 280, 514, 201, 307, 606, 691, 147, 240, 501]"
11268,"[383, 240, 585, 687, 494, 232, 514, 223, 671, 576]"
11269,"[585, 366, 404, 27, 548, 256, 77, 514, 173, 146]"
11270,"[585, 366, 404, 27, 548, 256, 77, 514, 173, 146]"
11271,"[366, 404, 27, 256, 173, 146, 132, 585, 514, 647]"
11272,"[256, 27, 366, 624, 582, 173, 665, 678, 132, 404]"
11273,"[381, 340, 168, 691, 276, 252, 110, 273, 127, 627]"
11274,"[612, 207, 121, 429, 404, 55, 570, 319, 514, 498]"
11275,"[585, 366, 404, 77, 27, 548, 256, 514, 173, 146]"
11276,"[585, 404, 548, 366, 647, 514, 77, 173, 27, 146]"
11277,"[691, 529, 381, 157, 606, 571, 280, 271, 501, 235]"
11278,"[585, 557, 548, 584, 647, 514, 79, 352, 394, 234]"
11279,"[366, 404, 27, 585, 256, 606, 173, 146, 647, 548]"
11280,"[404, 647, 548, 366, 173, 585, 514, 77, 584, 79]"
11281,"[404, 366, 27, 173, 514, 585, 146, 256, 141, 647]"
11282,"[584, 79, 192, 585, 352, 366, 514, 647, 617, 665]"
11283,"[514, 585, 404, 366, 240, 146, 671, 256, 132, 332]"
11284,"[585, 404, 366, 77, 173, 146, 27, 548, 256, 514]"
11285,"[585, 548, 77, 647, 366, 404, 514, 173, 584, 27]"
11286,"[691, 381, 280, 606, 271, 501, 571, 175, 201, 641]"
11287,"[647, 548, 404, 585, 366, 582, 584, 79, 146, 394]"
11288,"[585, 404, 366, 514, 240, 146, 548, 77, 671, 256]"
11289,"[366, 404, 27, 256, 173, 585, 146, 647, 548, 132]"
11290,"[404, 146, 366, 240, 671, 563, 514, 585, 310, 287]"
11291,"[366, 404, 585, 77, 27, 548, 256, 173, 146, 514]"
11292,"[310, 77, 366, 602, 248, 404, 240, 585, 27, 256]"
11293,"[585, 548, 647, 366, 404, 514, 77, 584, 79, 394]"
11294,"[366, 647, 548, 585, 173, 27, 404, 394, 79, 514]"
11295,"[585, 366, 77, 404, 256, 146, 27, 173, 362, 132]"
11296,"[584, 79, 557, 647, 394, 352, 192, 223, 47, 591]"
11297,"[366, 404, 27, 256, 173, 585, 146, 647, 548, 132]"
11298,"[204, 649, 40, 276, 310, 602, 692, 248, 229, 427]"
11299,"[591, 584, 617, 557, 409, 402, 154, 79, 394, 259]"
11300,"[80, 491, 448, 498, 221, 694, 545, 175, 501, 186]"
11301,"[104, 231, 157, 485, 658, 282, 210, 280, 315, 443]"
11302,"[37, 128, 498, 202, 579, 652, 249, 545, 448, 327]"
11303,"[448, 286, 272, 104, 283, 498, 231, 658, 604, 352]"
11304,"[443, 427, 276, 681, 580, 557, 40, 311, 79, 262]"
11305,"[360, 104, 35, 608, 336, 175, 283, 49, 231, 281]"
11306,"[443, 557, 265, 79, 168, 88, 591, 584, 352, 283]"
11307,"[580, 604, 443, 336, 557, 422, 111, 276, 88, 485]"
11308,"[240, 201, 221, 80, 280, 641, 202, 150, 307, 49]"
11309,"[485, 291, 553, 659, 564, 551, 652, 567, 240, 126]"
11310,"[448, 498, 591, 557, 80, 491, 275, 579, 128, 202]"
11311,"[108, 83, 491, 119, 448, 4, 653, 537, 286, 272]"
11312,"[448, 545, 498, 579, 652, 355, 291, 692, 449, 128]"
11313,"[120, 163, 412, 14, 628, 639, 498, 466, 443, 557]"
11314,"[448, 498, 443, 658, 557, 104, 88, 206, 604, 201]"
11315,"[281, 4, 11, 612, 648, 109, 545, 448, 579, 330]"
11316,"[652, 448, 498, 579, 80, 128, 591, 545, 221, 658]"
11317,"[584, 210, 658, 283, 443, 557, 591, 163, 355, 223]"
11318,"[80, 551, 221, 4, 485, 553, 186, 128, 150, 506]"
11319,"[498, 545, 448, 579, 692, 281, 652, 610, 551, 128]"
11320,"[107, 418, 282, 14, 586, 302, 111, 422, 585, 411]"
11321,"[175, 498, 448, 606, 271, 275, 280, 202, 571, 157]"
11322,"[498, 276, 545, 157, 104, 692, 448, 281, 40, 127]"
11323,"[40, 127, 545, 276, 692, 498, 649, 427, 106, 281]"
11324,"[443, 557, 591, 584, 352, 265, 79, 360, 283, 275]"
11325,"[276, 127, 175, 13, 252, 157, 71, 406, 417, 40]"
11326,"[448, 579, 498, 545, 128, 80, 652, 551, 553, 291]"
11327,"[498, 281, 104, 545, 231, 692, 276, 448, 485, 127]"
11328,"[448, 545, 579, 498, 652, 128, 80, 692, 610, 239]"
11329,"[448, 579, 498, 545, 652, 491, 128, 80, 692, 239]"
11330,"[203, 111, 422, 346, 597, 580, 14, 119, 267, 4]"
11331,"[83, 609, 108, 157, 641, 448, 498, 286, 104, 282]"
11332,"[80, 422, 111, 591, 557, 409, 276, 443, 584, 617]"
11333,"[443, 476, 422, 681, 571, 687, 201, 111, 501, 606]"
11334,"[111, 443, 422, 302, 27, 14, 557, 341, 584, 586]"
11335,"[121, 612, 498, 448, 290, 545, 681, 260, 308, 570]"
11336,"[448, 545, 498, 286, 119, 272, 579, 610, 281, 267]"
11337,"[658, 283, 687, 282, 604, 394, 223, 584, 280, 206]"
11338,"[128, 202, 37, 579, 80, 491, 448, 49, 498, 148]"
11339,"[443, 501, 448, 449, 271, 157, 280, 545, 104, 571]"
11340,"[485, 443, 126, 591, 409, 557, 564, 80, 448, 432]"
11341,"[448, 579, 498, 128, 652, 545, 553, 80, 202, 126]"
11342,"[443, 681, 290, 260, 557, 485, 598, 79, 453, 390]"
11343,"[80, 551, 4, 553, 221, 186, 128, 150, 485, 595]"
11344,"[514, 107, 168, 258, 571, 158, 585, 443, 79, 176]"
11345,"[80, 201, 49, 280, 485, 221, 202, 150, 658, 148]"
11346,"[485, 567, 422, 584, 443, 265, 557, 111, 88, 201]"
11347,"[202, 80, 128, 49, 591, 148, 557, 409, 28, 221]"
11348,"[276, 443, 557, 580, 628, 311, 591, 584, 352, 265]"
11349,"[336, 604, 485, 443, 557, 234, 276, 658, 88, 282]"
11350,"[443, 557, 275, 591, 584, 352, 265, 283, 79, 666]"
11351,"[448, 579, 545, 128, 37, 34, 498, 202, 126, 553]"
11352,"[545, 498, 448, 485, 579, 281, 175, 692, 610, 652]"
11353,"[443, 557, 259, 681, 390, 360, 275, 308, 346, 485]"
11354,"[443, 360, 557, 111, 584, 422, 275, 346, 690, 591]"
11355,"[612, 121, 570, 429, 175, 280, 260, 328, 59, 681]"
11356,"[126, 553, 128, 80, 694, 49, 485, 551, 32, 202]"
11357,"[498, 448, 545, 579, 652, 128, 80, 692, 551, 553]"
11358,"[35, 360, 49, 231, 334, 254, 352, 283, 104, 202]"
11359,"[443, 557, 584, 79, 352, 422, 111, 14, 586, 88]"
11360,"[448, 579, 498, 545, 652, 128, 126, 692, 553, 281]"
11361,"[443, 581, 557, 658, 604, 201, 280, 690, 283, 606]"
11362,"[283, 352, 584, 360, 79, 591, 658, 409, 394, 223]"
11363,"[564, 252, 291, 127, 551, 659, 281, 210, 519, 112]"
11364,"[604, 157, 282, 658, 443, 557, 104, 280, 276, 283]"
11365,"[336, 450, 604, 632, 433, 30, 280, 112, 160, 105]"
11366,"[551, 80, 553, 112, 157, 221, 150, 564, 291, 659]"
11367,"[485, 557, 443, 658, 14, 422, 283, 282, 584, 111]"
11368,"[443, 557, 14, 422, 302, 111, 586, 648, 591, 584]"
11369,"[443, 336, 79, 584, 647, 548, 447, 234, 514, 585]"
11370,"[498, 276, 545, 692, 448, 281, 474, 127, 580, 40]"
11371,"[485, 13, 0, 201, 336, 240, 604, 157, 4, 627]"
11372,"[276, 157, 104, 498, 485, 584, 127, 210, 112, 443]"
11373,"[443, 681, 666, 79, 168, 158, 580, 448, 557, 628]"
11374,"[485, 276, 127, 157, 104, 282, 606, 443, 557, 498]"
11375,"[498, 276, 545, 104, 157, 692, 448, 281, 127, 485]"
11376,"[443, 422, 111, 346, 586, 203, 88, 557, 584, 79]"
11377,"[202, 128, 579, 448, 80, 498, 491, 49, 148, 652]"
11378,"[485, 201, 276, 606, 157, 175, 282, 40, 604, 580]"
11379,"[584, 443, 79, 557, 240, 352, 360, 548, 585, 275]"
11380,"[104, 231, 281, 283, 157, 352, 112, 282, 658, 409]"
11381,"[612, 106, 429, 281, 121, 545, 498, 570, 104, 272]"
11382,"[210, 485, 658, 291, 355, 127, 104, 443, 282, 557]"
11383,"[448, 545, 571, 104, 286, 272, 498, 579, 271, 449]"
11384,"[443, 557, 422, 111, 584, 360, 275, 346, 597, 591]"
11385,"[283, 104, 352, 360, 147, 336, 334, 231, 565, 179]"
11386,"[498, 545, 448, 281, 551, 692, 579, 564, 291, 553]"
11387,"[443, 557, 276, 658, 282, 157, 104, 606, 604, 485]"
11388,"[443, 336, 104, 606, 276, 157, 280, 231, 286, 282]"
11389,"[128, 202, 80, 221, 240, 150, 201, 49, 579, 148]"
11390,"[443, 111, 580, 14, 690, 422, 341, 302, 666, 171]"
11391,"[658, 275, 346, 280, 422, 360, 201, 443, 687, 604]"
11392,"[485, 591, 409, 557, 80, 617, 402, 154, 422, 259]"
11393,"[79, 557, 443, 234, 591, 617, 259, 80, 308, 584]"
11394,"[281, 564, 612, 231, 104, 245, 35, 360, 568, 108]"
11395,"[545, 443, 448, 498, 579, 104, 571, 652, 114, 557]"
11396,"[157, 104, 498, 282, 658, 485, 210, 112, 276, 280]"
11397,"[485, 282, 658, 276, 210, 443, 557, 111, 157, 422]"
11398,"[394, 658, 581, 604, 584, 280, 201, 443, 557, 147]"
11399,"[591, 448, 498, 80, 154, 409, 652, 402, 579, 150]"
11400,"[88, 443, 34, 107, 121, 448, 488, 23, 341, 290]"
11401,"[29, 559, 612, 121, 693, 620, 88, 131, 570, 316]"
11402,"[443, 158, 612, 121, 693, 88, 488, 575, 113, 420]"
11403,"[88, 559, 341, 158, 535, 29, 488, 452, 117, 107]"
11404,"[612, 121, 429, 681, 570, 260, 107, 375, 88, 598]"
11405,"[397, 488, 631, 88, 693, 559, 316, 228, 139, 131]"
11406,"[443, 153, 681, 495, 557, 391, 79, 168, 158, 88]"
11407,"[88, 488, 693, 452, 476, 620, 107, 559, 341, 397]"
11408,"[545, 448, 579, 498, 121, 652, 429, 91, 612, 328]"
11409,"[443, 4, 397, 631, 316, 228, 139, 433, 188, 623]"
11410,"[88, 488, 341, 107, 693, 443, 397, 559, 620, 448]"
11411,"[80, 488, 252, 693, 384, 290, 127, 88, 281, 474]"
11412,"[649, 40, 276, 559, 88, 127, 620, 34, 66, 341]"
11413,"[693, 488, 88, 252, 397, 127, 290, 384, 476, 452]"
11414,"[543, 609, 513, 514, 280, 641, 606, 240, 501, 107]"
11415,"[228, 397, 139, 631, 121, 327, 316, 31, 348, 433]"
11416,"[647, 88, 584, 394, 283, 341, 79, 591, 352, 514]"
11417,"[117, 362, 240, 383, 585, 514, 88, 671, 107, 641]"
11418,"[88, 580, 341, 628, 276, 452, 443, 557, 649, 311]"
11419,"[88, 341, 171, 488, 302, 158, 443, 557, 259, 117]"
11420,"[612, 121, 570, 375, 433, 308, 88, 429, 425, 390]"
11421,"[553, 127, 252, 281, 66, 693, 397, 25, 417, 523]"
11422,"[88, 559, 0, 341, 488, 252, 452, 620, 384, 117]"
11423,"[34, 397, 23, 88, 126, 261, 66, 559, 203, 620]"
11424,"[397, 693, 488, 88, 559, 162, 316, 631, 503, 593]"
11425,"[488, 88, 693, 452, 397, 341, 620, 476, 117, 535]"
11426,"[121, 620, 612, 693, 514, 107, 665, 570, 241, 242]"
11427,"[88, 612, 121, 681, 308, 260, 390, 570, 259, 476]"
11428,"[88, 341, 443, 557, 158, 693, 302, 107, 476, 259]"
11429,"[88, 488, 452, 341, 476, 693, 158, 559, 535, 117]"
11430,"[341, 88, 488, 693, 117, 559, 397, 452, 302, 158]"
11431,"[121, 425, 612, 611, 681, 570, 131, 263, 101, 557]"
11432,"[559, 397, 316, 631, 228, 31, 176, 88, 139, 620]"
11433,"[88, 443, 341, 384, 485, 488, 158, 210, 290, 498]"
11434,"[397, 488, 693, 631, 88, 559, 228, 284, 316, 139]"
11435,"[452, 88, 559, 488, 443, 638, 419, 341, 693, 535]"
11436,"[557, 681, 88, 308, 443, 612, 121, 259, 390, 47]"
11437,"[88, 488, 158, 341, 117, 559, 693, 452, 29, 107]"
11438,"[88, 527, 213, 592, 107, 693, 341, 620, 158, 559]"
11439,"[88, 693, 488, 397, 443, 452, 121, 158, 341, 476]"
11440,"[397, 693, 316, 559, 488, 631, 348, 228, 88, 625]"
11441,"[612, 121, 570, 429, 375, 681, 260, 242, 328, 620]"
11442,"[252, 384, 559, 66, 127, 112, 281, 276, 88, 417]"
11443,"[488, 88, 341, 397, 117, 693, 452, 620, 559, 384]"
11444,"[88, 559, 620, 34, 553, 341, 252, 107, 384, 127]"
11445,"[88, 121, 488, 693, 681, 443, 476, 260, 612, 341]"
11446,"[88, 341, 693, 557, 591, 283, 411, 488, 541, 443]"
11447,"[612, 121, 570, 429, 107, 375, 693, 681, 620, 260]"
11448,"[88, 559, 341, 204, 488, 90, 397, 693, 452, 620]"
11449,"[397, 228, 631, 82, 551, 316, 139, 519, 678, 127]"
11450,"[121, 612, 559, 429, 620, 228, 107, 693, 570, 316]"
11451,"[559, 429, 612, 121, 620, 88, 171, 631, 570, 316]"
11452,"[559, 397, 258, 243, 54, 38, 228, 121, 668, 656]"
11453,"[88, 559, 308, 341, 316, 302, 649, 488, 38, 427]"
11454,"[34, 397, 553, 126, 23, 252, 620, 107, 316, 559]"
11455,"[34, 88, 29, 397, 126, 23, 488, 626, 107, 620]"
11456,"[693, 397, 612, 121, 452, 488, 570, 429, 88, 228]"
11457,"[585, 418, 77, 35, 641, 514, 548, 411, 234, 575]"
11458,"[559, 452, 88, 488, 397, 641, 341, 105, 35, 117]"
11459,"[693, 82, 397, 612, 592, 527, 213, 359, 326, 488]"
11460,"[204, 90, 514, 451, 693, 592, 612, 362, 29, 107]"
11461,"[88, 341, 488, 397, 693, 302, 452, 443, 557, 158]"
11462,"[503, 443, 80, 557, 402, 311, 567, 591, 584, 352]"
11463,"[88, 341, 384, 559, 488, 117, 452, 620, 252, 693]"
11464,"[557, 88, 308, 443, 302, 341, 117, 585, 584, 79]"
11465,"[397, 121, 228, 693, 488, 631, 88, 559, 139, 316]"
11466,"[612, 429, 121, 620, 107, 570, 693, 88, 681, 328]"
11467,"[397, 316, 34, 228, 284, 592, 433, 631, 559, 85]"
11468,"[559, 88, 341, 258, 243, 54, 38, 204, 171, 488]"
11469,"[121, 612, 570, 429, 665, 242, 375, 141, 207, 514]"
11470,"[88, 647, 355, 584, 394, 564, 604, 659, 210, 521]"
11471,"[443, 488, 88, 341, 489, 158, 456, 218, 492, 152]"
11472,"[121, 612, 429, 620, 570, 88, 180, 476, 375, 693]"
11473,"[693, 158, 452, 488, 397, 168, 612, 88, 107, 451]"
11474,"[121, 228, 693, 612, 127, 252, 397, 242, 620, 107]"
11475,"[228, 678, 397, 631, 316, 139, 452, 433, 605, 477]"
11476,"[384, 88, 341, 252, 488, 559, 127, 487, 281, 452]"
11477,"[612, 121, 638, 570, 681, 429, 598, 260, 452, 375]"
11478,"[514, 348, 316, 107, 559, 595, 592, 612, 117, 527]"
11479,"[34, 397, 620, 553, 107, 126, 23, 559, 88, 316]"
11480,"[612, 121, 570, 429, 260, 156, 557, 681, 611, 375]"
11481,"[514, 88, 117, 366, 404, 121, 256, 132, 488, 27]"
11482,"[88, 559, 171, 620, 341, 578, 488, 107, 66, 34]"
11483,"[693, 612, 121, 570, 429, 488, 242, 88, 375, 158]"
11484,"[88, 488, 452, 341, 443, 158, 476, 535, 540, 311]"
11485,"[557, 559, 34, 107, 88, 620, 126, 316, 553, 341]"
11486,"[452, 88, 612, 121, 488, 693, 476, 570, 638, 620]"
11487,"[612, 121, 570, 429, 375, 681, 499, 260, 242, 351]"
11488,"[559, 660, 88, 316, 620, 341, 612, 121, 539, 47]"
11489,"[121, 612, 375, 570, 423, 429, 88, 638, 162, 499]"
11490,"[612, 693, 258, 488, 54, 121, 375, 476, 359, 570]"
11491,"[88, 559, 25, 341, 218, 214, 176, 153, 114, 488]"
11492,"[107, 112, 514, 355, 158, 609, 384, 592, 125, 310]"
11493,"[612, 121, 429, 620, 88, 570, 693, 476, 559, 107]"
11494,"[88, 559, 341, 488, 204, 452, 620, 384, 117, 90]"
11495,"[693, 397, 527, 612, 488, 592, 213, 82, 559, 359]"
11496,"[88, 341, 302, 584, 283, 223, 591, 163, 70, 443]"
11497,"[584, 88, 79, 223, 283, 591, 352, 341, 192, 647]"
11498,"[612, 121, 570, 429, 620, 89, 693, 397, 375, 241]"
11499,"[88, 384, 341, 551, 252, 559, 488, 452, 127, 117]"
11500,"[82, 531, 215, 58, 443, 557, 694, 427, 591, 584]"
11501,"[237, 658, 280, 30, 606, 201, 443, 687, 557, 418]"
11502,"[82, 175, 531, 355, 310, 658, 694, 568, 394, 283]"
11503,"[439, 531, 630, 32, 618, 126, 275, 245, 424, 334]"
11504,"[356, 89, 475, 107, 310, 562, 127, 35, 575, 175]"
11505,"[82, 245, 439, 531, 215, 58, 618, 105, 694, 495]"
11506,"[82, 694, 531, 221, 186, 126, 254, 248, 58, 61]"
11507,"[4, 439, 631, 316, 228, 139, 327, 346, 284, 625]"
11508,"[378, 88, 30, 443, 557, 440, 302, 341, 414, 390]"
11509,"[82, 475, 58, 215, 172, 531, 503, 694, 422, 111]"
11510,"[355, 248, 310, 568, 531, 245, 334, 271, 254, 692]"
11511,"[516, 286, 272, 231, 265, 83, 11, 215, 448, 108]"
11512,"[82, 215, 175, 694, 531, 445, 516, 58, 503, 434]"
11513,"[443, 79, 355, 584, 310, 235, 286, 272, 231, 58]"
11514,"[82, 531, 245, 254, 334, 536, 215, 35, 349, 564]"
11515,"[443, 82, 58, 233, 283, 658, 215, 282, 394, 681]"
11516,"[443, 80, 604, 557, 531, 82, 58, 591, 584, 352]"
11517,"[531, 82, 11, 215, 516, 35, 694, 585, 562, 418]"
11518,"[694, 249, 82, 498, 579, 652, 553, 172, 239, 291]"
11519,"[82, 280, 531, 215, 641, 282, 35, 568, 182, 694]"
11520,"[647, 80, 394, 617, 694, 548, 591, 584, 514, 585]"
11521,"[80, 83, 260, 108, 540, 491, 516, 330, 448, 286]"
11522,"[283, 658, 394, 443, 557, 282, 591, 485, 82, 687]"
11523,"[443, 681, 495, 88, 245, 557, 79, 586, 107, 273]"
11524,"[531, 82, 215, 245, 694, 44, 172, 536, 75, 58]"
11525,"[568, 355, 82, 443, 291, 210, 658, 271, 564, 126]"
11526,"[439, 507, 489, 384, 610, 223, 347, 531, 618, 32]"
11527,"[35, 641, 418, 282, 585, 107, 127, 553, 411, 77]"
11528,"[82, 245, 247, 109, 58, 352, 693, 593, 531, 397]"
11529,"[82, 280, 658, 210, 687, 282, 394, 206, 283, 449]"
11530,"[82, 80, 245, 612, 531, 137, 58, 215, 35, 376]"
11531,"[82, 531, 80, 427, 215, 58, 175, 694, 568, 260]"
11532,"[694, 49, 245, 80, 82, 409, 32, 591, 58, 612]"
11533,"[443, 584, 557, 79, 352, 30, 585, 168, 548, 153]"
11534,"[82, 531, 658, 568, 443, 687, 449, 282, 280, 182]"
11535,"[80, 82, 249, 531, 215, 260, 540, 618, 95, 65]"
11536,"[82, 35, 531, 161, 23, 658, 203, 343, 175, 182]"
11537,"[82, 531, 215, 658, 641, 282, 694, 182, 175, 687]"
11538,"[82, 531, 254, 694, 248, 310, 215, 355, 564, 245]"
11539,"[127, 659, 80, 516, 531, 291, 281, 66, 564, 112]"
11540,"[82, 80, 694, 121, 161, 568, 170, 210, 175, 531]"
11541,"[35, 531, 254, 82, 203, 202, 575, 161, 262, 333]"
11542,"[203, 23, 82, 221, 35, 568, 210, 542, 161, 531]"
11543,"[82, 531, 215, 245, 568, 210, 694, 658, 343, 519]"
11544,"[82, 531, 557, 694, 443, 215, 247, 109, 30, 58]"
11545,"[652, 498, 245, 545, 448, 579, 275, 531, 128, 37]"
11546,"[248, 254, 692, 564, 35, 104, 231, 281, 568, 310]"
11547,"[82, 13, 531, 215, 80, 694, 58, 0, 245, 481]"
11548,"[82, 245, 617, 443, 557, 265, 334, 531, 215, 694]"
11549,"[360, 352, 565, 79, 104, 584, 281, 283, 443, 231]"
11550,"[82, 80, 693, 170, 694, 126, 397, 531, 247, 109]"
11551,"[291, 343, 203, 658, 210, 355, 568, 182, 112, 23]"
11552,"[439, 175, 245, 82, 280, 387, 637, 287, 531, 618]"
11553,"[443, 557, 82, 531, 254, 591, 584, 352, 265, 360]"
11554,"[82, 693, 247, 109, 397, 381, 172, 407, 170, 691]"
11555,"[80, 82, 316, 249, 281, 531, 215, 245, 58, 694]"
11556,"[80, 127, 40, 291, 553, 564, 310, 282, 107, 355]"
11557,"[80, 540, 260, 82, 105, 378, 488, 290, 392, 20]"
11558,"[235, 355, 280, 658, 182, 501, 307, 157, 309, 498]"
11559,"[516, 531, 11, 35, 562, 321, 418, 587, 521, 182]"
11560,"[82, 531, 618, 475, 215, 254, 439, 694, 58, 573]"
11561,"[531, 82, 215, 127, 35, 516, 585, 106, 11, 694]"
11562,"[80, 82, 531, 551, 290, 252, 568, 127, 564, 436]"
11563,"[439, 126, 630, 568, 245, 275, 32, 617, 219, 564]"
11564,"[418, 282, 659, 107, 291, 182, 564, 127, 553, 521]"
11565,"[531, 82, 694, 215, 562, 80, 150, 576, 231, 286]"
11566,"[80, 260, 121, 612, 290, 202, 540, 570, 82, 681]"
11567,"[244, 266, 248, 113, 516, 136, 387, 198, 40, 430]"
11568,"[82, 531, 215, 694, 80, 691, 381, 58, 221, 61]"
11569,"[80, 121, 694, 82, 186, 612, 260, 254, 637, 310]"
11570,"[82, 443, 58, 265, 80, 557, 30, 531, 215, 694]"
11571,"[564, 291, 231, 82, 310, 355, 448, 286, 659, 272]"
11572,"[658, 283, 687, 282, 394, 82, 443, 210, 449, 280]"
11573,"[82, 175, 531, 0, 658, 280, 215, 576, 58, 687]"
11574,"[82, 531, 658, 280, 215, 343, 576, 175, 439, 687]"
11575,"[516, 175, 215, 82, 562, 606, 280, 641, 501, 307]"
11576,"[439, 612, 121, 32, 175, 275, 633, 56, 403, 570]"
11577,"[80, 249, 35, 107, 262, 260, 522, 239, 208, 105]"
11578,"[80, 443, 290, 82, 58, 260, 540, 488, 694, 448]"
11579,"[531, 127, 107, 649, 40, 249, 386, 276, 356, 418]"
11580,"[82, 531, 215, 694, 276, 40, 474, 127, 649, 252]"
11581,"[612, 82, 531, 693, 359, 260, 121, 58, 681, 247]"
11582,"[80, 531, 82, 249, 262, 202, 245, 35, 254, 239]"
11583,"[82, 531, 215, 245, 694, 495, 58, 421, 562, 75]"
11584,"[82, 514, 348, 612, 595, 397, 693, 592, 527, 107]"
11585,"[0, 568, 280, 519, 658, 687, 449, 282, 182, 485]"
11586,"[562, 516, 612, 11, 35, 106, 576, 532, 587, 108]"
11587,"[388, 562, 283, 591, 443, 584, 557, 541, 411, 163]"
11588,"[83, 108, 82, 215, 531, 491, 286, 272, 231, 35]"
11589,"[82, 228, 605, 139, 658, 327, 631, 316, 531, 506]"
11590,"[355, 248, 310, 531, 568, 334, 564, 245, 692, 82]"
11591,"[80, 249, 612, 260, 522, 107, 208, 498, 521, 619]"
11592,"[82, 443, 557, 531, 215, 694, 247, 109, 283, 88]"
11593,"[390, 612, 121, 681, 260, 570, 310, 375, 498, 598]"
11594,"[658, 283, 394, 443, 82, 687, 282, 206, 557, 591]"
11595,"[82, 443, 531, 215, 247, 109, 693, 58, 694, 407]"
11596,"[82, 531, 694, 254, 215, 248, 231, 355, 310, 286]"
11597,"[80, 521, 182, 659, 291, 112, 127, 449, 210, 576]"
11598,"[82, 215, 265, 443, 584, 557, 283, 58, 591, 531]"
11599,"[80, 337, 436, 228, 348, 433, 316, 139, 551, 82]"
11600,"[427, 443, 557, 591, 276, 580, 584, 283, 352, 265]"
11601,"[649, 262, 427, 40, 276, 229, 451, 580, 289, 554]"
11602,"[649, 40, 276, 427, 229, 580, 106, 127, 628, 474]"
11603,"[427, 40, 262, 649, 498, 202, 545, 448, 276, 692]"
11604,"[427, 262, 583, 258, 22, 328, 202, 40, 289, 649]"
11605,"[80, 40, 427, 649, 276, 272, 106, 591, 229, 580]"
11606,"[443, 427, 557, 262, 79, 168, 158, 88, 290, 681]"
11607,"[193, 262, 561, 370, 113, 512, 460, 427, 524, 265]"
11608,"[427, 40, 276, 649, 106, 443, 580, 265, 315, 20]"
11609,"[649, 40, 276, 427, 229, 262, 580, 106, 127, 272]"
11610,"[427, 262, 249, 51, 239, 679, 655, 408, 515, 193]"
11611,"[262, 427, 40, 561, 328, 570, 277, 241, 229, 612]"
11612,"[427, 262, 649, 40, 193, 276, 229, 20, 512, 561]"
11613,"[136, 683, 193, 36, 337, 80, 674, 427, 569, 681]"
11614,"[262, 228, 649, 544, 284, 81, 40, 427, 229, 202]"
11615,"[193, 113, 460, 265, 370, 512, 655, 561, 443, 427]"
11616,"[270, 316, 228, 411, 557, 427, 649, 272, 47, 443]"
11617,"[649, 40, 427, 276, 106, 20, 262, 580, 229, 127]"
11618,"[40, 427, 649, 276, 681, 378, 580, 20, 106, 229]"
11619,"[443, 427, 557, 681, 79, 591, 88, 584, 168, 580]"
11620,"[40, 649, 427, 276, 106, 127, 386, 229, 498, 579]"
11621,"[40, 427, 276, 649, 443, 580, 591, 584, 409, 448]"
11622,"[427, 193, 113, 561, 370, 198, 262, 512, 460, 650]"
11623,"[625, 649, 305, 270, 262, 202, 542, 333, 254, 203]"
11624,"[427, 262, 316, 193, 40, 139, 228, 337, 649, 655]"
11625,"[649, 40, 276, 427, 580, 229, 106, 127, 20, 628]"
11626,"[193, 34, 236, 37, 460, 48, 524, 265, 512, 113]"
11627,"[443, 427, 88, 265, 584, 411, 79, 591, 557, 223]"
